"id","project","task","created_date","finished_date","cycle_time_days"
"P0-T5052",0,5052,2015-02-05,2015-02-04,-1
"P0-T326",0,326,2013-12-25,2013-12-24,-1
"P0-T5056",0,5056,2015-10-16,2015-10-15,-1
"P0-T324",0,324,2013-08-13,2013-08-31,18
"P0-T325",0,325,2013-12-25,2013-12-24,-1
"P0-T322",0,322,2014-09-17,2014-09-18,1
"P0-T323",0,323,2013-10-19,2013-10-18,-1
"P0-T320",0,320,2013-07-23,2013-07-24,1
"P0-T319",0,319,2013-07-27,2013-07-29,2
"P0-T317",0,317,2013-07-16,2013-09-20,66
"P0-T318",0,318,2013-07-18,2013-09-13,57
"P0-T313",0,313,2013-07-18,2013-09-09,53
"P0-T5066",0,5066,2015-02-17,2015-02-18,1
"P0-T5065",0,5065,2015-04-18,2015-04-17,-1
"P0-T312",0,312,2013-07-16,2013-08-05,20
"P0-T5059",0,5059,2015-02-08,2015-02-09,1
"P0-T5058",0,5058,2015-02-10,2015-02-11,1
"P0-T308",0,308,2013-08-18,2013-08-21,3
"P0-T6362",0,6362,2015-07-23,2015-07-27,4
"P0-T5034",0,5034,2015-02-19,2015-02-20,1
"P0-T302",0,302,2013-07-26,2014-01-13,171
"P0-T303",0,303,2013-07-14,2013-09-24,72
"P0-T301",0,301,2013-08-13,2013-08-22,9
"P0-T7686",0,7686,2016-04-28,2016-04-29,1
"P0-T7687",0,7687,2017-03-21,2017-11-09,233
"P0-T7688",0,7688,2016-04-24,2016-06-24,61
"P0-T7689",0,7689,2016-11-09,2016-11-08,-1
"P0-T5040",0,5040,2015-02-04,2015-02-06,2
"P0-T5045",0,5045,2015-02-04,2015-02-06,2
"P0-T6369",0,6369,2015-07-06,2015-07-16,10
"P0-T5096",0,5096,2015-05-09,2015-05-08,-1
"P0-T5095",0,5095,2015-05-09,2015-05-08,-1
"P0-T5094",0,5094,2015-03-02,2015-03-06,4
"P0-T5093",0,5093,2015-02-15,2015-02-16,1
"P0-T369",0,369,2013-09-15,2013-10-11,26
"P0-T5099",0,5099,2015-02-14,2015-02-24,10
"P0-T366",0,366,2013-09-27,2014-05-23,238
"P0-T367",0,367,2013-12-06,2013-12-05,-1
"P0-T364",0,364,2013-09-11,2014-03-03,173
"P0-T365",0,365,2013-12-07,2013-12-13,6
"P0-T363",0,363,2013-09-03,2013-09-17,14
"P0-T360",0,360,2014-12-21,2014-12-20,-1
"P0-T361",0,361,2013-09-17,2013-10-02,15
"P0-T357",0,357,2013-08-27,2013-09-11,15
"P0-T358",0,358,2013-08-27,2013-09-11,15
"P0-T355",0,355,2013-08-19,2013-08-20,1
"P0-T353",0,353,2013-08-26,2013-09-03,8
"P0-T354",0,354,2013-08-19,2013-08-18,-1
"P0-T352",0,352,2013-10-19,2013-10-18,-1
"P0-T5070",0,5070,2015-05-01,2015-05-02,1
"P0-T5073",0,5073,2015-02-12,2015-02-22,10
"P0-T349",0,349,2013-12-27,2014-03-06,69
"P0-T5071",0,5071,2015-05-01,2015-04-30,-1
"P0-T346",0,346,2013-08-08,2013-08-07,-1
"P0-T347",0,347,2013-08-12,2013-08-16,4
"P0-T5077",0,5077,2015-02-13,2015-02-16,3
"P0-T5076",0,5076,2015-02-15,2015-02-17,2
"P0-T344",0,344,2013-08-07,2013-09-11,35
"P0-T345",0,345,2014-04-17,2014-09-29,165
"P0-T343",0,343,2013-09-06,2013-10-02,26
"P0-T335",0,335,2013-07-30,2013-07-29,-1
"P0-T336",0,336,2013-10-17,2013-10-18,1
"P0-T333",0,333,2013-09-27,2013-11-04,38
"P0-T334",0,334,2013-08-23,2013-12-15,114
"P0-T285",0,285,2013-08-14,2014-04-11,240
"P0-T7741",0,7741,2016-05-24,2016-05-26,2
"P0-T7743",0,7743,2016-05-27,2016-06-11,15
"P0-T7744",0,7744,2016-05-27,2016-05-29,2
"P0-T6413",0,6413,2015-07-12,2015-07-21,9
"P0-T6431",0,6431,2015-07-22,2015-07-28,6
"P0-T5100",0,5100,2015-02-14,2015-02-19,5
"P0-T6425",0,6425,2015-07-13,2015-07-17,4
"P0-T6427",0,6427,2015-12-27,2015-12-26,-1
"P0-T6422",0,6422,2015-07-18,2015-07-24,6
"P0-T6423",0,6423,2015-07-21,2015-07-22,1
"P0-T263",0,263,2014-03-07,2014-03-06,-1
"P0-T262",0,262,2013-07-06,2013-09-09,65
"P0-T7727",0,7727,2016-06-03,2016-09-17,106
"P0-T7734",0,7734,2016-05-09,2016-05-25,16
"P0-T254",0,254,2013-03-01,2013-02-28,-1
"P0-T7735",0,7735,2016-05-13,2016-05-12,-1
"P0-T252",0,252,2013-08-17,2013-09-19,33
"P0-T253",0,253,2013-07-14,2014-01-01,171
"P0-T7739",0,7739,2016-10-23,2016-10-22,-1
"P0-T7792",0,7792,2016-06-23,2016-06-24,1
"P0-T7790",0,7790,2016-06-21,2016-06-22,1
"P0-T7789",0,7789,2016-06-20,2016-06-21,1
"P0-T7788",0,7788,2016-06-20,2016-06-21,1
"P0-T6472",0,6472,2015-07-28,2015-07-30,2
"P0-T6470",0,6470,2015-07-22,2015-07-21,-1
"P0-T6471",0,6471,2015-07-26,2015-07-29,3
"P0-T7797",0,7797,2016-07-06,2016-07-07,1
"P0-T7799",0,7799,2016-09-06,2016-09-05,-1
"P0-T6440",0,6440,2015-07-20,2015-07-24,4
"P0-T6441",0,6441,2015-07-18,2015-07-20,2
"P0-T6442",0,6442,2015-07-16,2015-07-17,1
"P0-T5111",0,5111,2015-05-20,2015-05-19,-1
"P0-T5110",0,5110,2015-02-16,2015-02-15,-1
"P0-T5104",0,5104,2015-05-10,2015-05-09,-1
"P0-T5103",0,5103,2015-02-14,2015-02-13,-1
"P0-T5102",0,5102,2015-02-14,2015-02-13,-1
"P0-T6439",0,6439,2015-08-26,2015-08-25,-1
"P0-T5101",0,5101,2015-02-14,2015-02-13,-1
"P0-T6432",0,6432,2015-07-26,2015-07-29,3
"P0-T5108",0,5108,2015-04-28,2015-04-29,1
"P0-T6433",0,6433,2015-07-28,2015-08-01,4
"P0-T5107",0,5107,2015-04-11,2015-04-10,-1
"P0-T6434",0,6434,2015-08-03,2015-08-07,4
"P0-T5106",0,5106,2015-04-11,2015-04-10,-1
"P0-T5105",0,5105,2015-05-10,2015-05-09,-1
"P0-T5109",0,5109,2015-04-11,2015-04-10,-1
"P0-T296",0,296,2013-11-19,2014-01-03,45
"P0-T6445",0,6445,2015-07-18,2015-07-19,1
"P0-T292",0,292,2013-11-07,2014-08-12,278
"P0-T6446",0,6446,2015-07-18,2015-07-27,9
"P0-T290",0,290,2013-06-28,2013-07-09,11
"P0-T291",0,291,2015-08-07,2015-08-06,-1
"P0-T7712",0,7712,2016-11-03,2016-11-02,-1
"P0-T7714",0,7714,2016-04-26,2016-04-25,-1
"P0-T7715",0,7715,2016-11-16,2016-11-15,-1
"P0-T7716",0,7716,2016-05-19,2016-10-24,158
"P0-T7717",0,7717,2016-05-19,2016-10-24,158
"P0-T7718",0,7718,2016-07-01,2016-06-30,-1
"P0-T409",0,409,2013-09-28,2013-11-09,42
"P0-T407",0,407,2013-09-21,2013-09-27,6
"P0-T408",0,408,2013-09-23,2013-09-29,6
"P0-T7594",0,7594,2016-02-22,2016-03-09,16
"P0-T7595",0,7595,2016-02-22,2016-03-02,9
"P0-T447",0,447,2013-10-02,2013-10-01,-1
"P0-T7597",0,7597,2016-02-26,2016-03-05,8
"P0-T441",0,441,2013-10-02,2013-10-03,1
"P0-T7587",0,7587,2016-02-16,2016-02-15,-1
"P0-T6258",0,6258,2015-07-04,2015-07-08,4
"P0-T435",0,435,2014-01-06,2014-01-05,-1
"P0-T7598",0,7598,2016-03-01,2016-03-11,10
"P0-T6267",0,6267,2015-06-22,2015-06-26,4
"P0-T7599",0,7599,2016-03-05,2016-03-15,10
"P0-T6268",0,6268,2015-08-25,2015-08-29,4
"P0-T429",0,429,2013-09-29,2013-10-01,2
"P0-T427",0,427,2013-12-06,2013-12-05,-1
"P0-T425",0,425,2013-09-28,2013-10-23,25
"P0-T426",0,426,2013-09-28,2013-10-10,12
"P0-T423",0,423,2013-10-12,2013-10-23,11
"P0-T424",0,424,2013-09-27,2013-10-21,24
"P0-T6234",0,6234,2015-06-19,2015-06-29,10
"P0-T6235",0,6235,2015-06-17,2015-06-30,13
"P0-T7583",0,7583,2016-02-15,2016-02-20,5
"P0-T7586",0,7586,2016-02-16,2016-02-17,1
"P0-T7580",0,7580,2016-03-10,2016-04-21,42
"P0-T413",0,413,2013-09-23,2013-09-22,-1
"P0-T7581",0,7581,2016-03-10,2016-10-22,226
"P0-T410",0,410,2014-04-30,2014-06-15,46
"P0-T7576",0,7576,2016-02-21,2016-02-22,1
"P0-T7578",0,7578,2016-03-02,2016-03-03,1
"P0-T7579",0,7579,2016-03-10,2016-10-22,226
"P0-T484",0,484,2013-10-10,2013-10-12,2
"P0-T481",0,481,2013-10-05,2013-10-04,-1
"P0-T482",0,482,2014-05-03,2014-05-02,-1
"P0-T480",0,480,2013-10-07,2013-10-06,-1
"P0-T478",0,478,2013-10-09,2013-10-24,15
"P0-T479",0,479,2013-10-13,2013-11-10,28
"P0-T477",0,477,2013-10-09,2013-10-08,-1
"P0-T473",0,473,2013-10-04,2013-10-12,8
"P0-T471",0,471,2013-12-16,2013-12-20,4
"P0-T465",0,465,2013-02-04,2013-02-03,-1
"P0-T6284",0,6284,2015-06-23,2015-06-24,1
"P0-T466",0,466,2013-10-01,2013-11-12,42
"P0-T464",0,464,2014-02-28,2014-03-01,1
"P0-T461",0,461,2014-02-11,2014-02-10,-1
"P0-T462",0,462,2013-10-02,2013-10-01,-1
"P0-T6278",0,6278,2015-06-21,2015-06-28,7
"P0-T459",0,459,2013-10-20,2013-11-24,35
"P0-T457",0,457,2013-09-30,2013-09-29,-1
"P0-T452",0,452,2013-10-04,2013-11-01,28
"P0-T453",0,453,2013-10-02,2013-10-05,3
"P0-T451",0,451,2013-10-12,2013-10-11,-1
"P0-T6289",0,6289,2015-12-12,2015-12-11,-1
"P0-T7630",0,7630,2016-04-14,2016-04-16,2
"P0-T7624",0,7624,2016-06-10,2016-06-09,-1
"P0-T7625",0,7625,2016-03-14,2016-03-24,10
"P0-T7626",0,7626,2016-06-30,2016-07-21,21
"P0-T7627",0,7627,2016-03-16,2016-03-20,4
"P0-T7621",0,7621,2016-03-23,2016-03-25,2
"P0-T7623",0,7623,2016-04-06,2016-09-11,158
"P0-T7628",0,7628,2016-05-01,2016-05-02,1
"P0-T7629",0,7629,2016-03-20,2016-07-01,103
"P0-T7641",0,7641,2016-03-15,2016-03-19,4
"P0-T397",0,397,2013-05-23,2013-05-22,-1
"P0-T398",0,398,2013-09-25,2013-09-24,-1
"P0-T7637",0,7637,2016-03-08,2016-03-07,-1
"P0-T7631",0,7631,2016-04-02,2016-04-01,-1
"P0-T393",0,393,2013-10-30,2013-11-30,31
"P0-T7632",0,7632,2016-03-04,2016-03-05,1
"P0-T394",0,394,2013-09-18,2013-09-19,1
"P0-T391",0,391,2013-12-12,2013-12-11,-1
"P0-T392",0,392,2013-09-18,2013-10-21,33
"P0-T390",0,390,2013-11-30,2013-11-29,-1
"P0-T389",0,389,2013-09-12,2013-10-21,39
"P0-T7602",0,7602,2016-03-17,2016-03-26,9
"P0-T7603",0,7603,2016-03-21,2016-03-30,9
"P0-T7604",0,7604,2016-03-27,2016-04-01,5
"P0-T7605",0,7605,2016-03-29,2016-04-06,8
"P0-T382",0,382,2013-11-02,2013-11-01,-1
"P0-T7600",0,7600,2016-03-13,2016-03-12,-1
"P0-T7601",0,7601,2016-03-13,2016-03-23,10
"P0-T7606",0,7606,2016-04-02,2016-04-09,7
"P0-T7607",0,7607,2016-04-06,2016-04-16,10
"P0-T7608",0,7608,2016-04-10,2016-04-20,10
"P0-T7609",0,7609,2016-04-14,2016-04-23,9
"P0-T7610",0,7610,2016-04-20,2016-04-25,5
"P0-T7671",0,7671,2016-10-13,2016-10-12,-1
"P0-T6340",0,6340,2015-06-25,2015-06-27,2
"P0-T7672",0,7672,2016-10-13,2016-10-12,-1
"P0-T6341",0,6341,2015-06-30,2015-07-01,1
"P0-T7670",0,7670,2016-12-18,2017-02-22,66
"P0-T7668",0,7668,2016-12-17,2017-02-21,66
"P0-T6337",0,6337,2015-06-28,2015-07-06,8
"P0-T7669",0,7669,2016-07-24,2016-07-23,-1
"P0-T6338",0,6338,2015-06-23,2015-06-22,-1
"P0-T6339",0,6339,2015-06-23,2015-06-22,-1
"P0-T7664",0,7664,2016-03-30,2016-04-04,5
"P0-T7667",0,7667,2016-04-03,2016-05-31,58
"P0-T6336",0,6336,2015-06-29,2015-07-04,5
"P0-T7682",0,7682,2016-08-05,2016-08-04,-1
"P0-T7683",0,7683,2016-12-06,2017-02-10,66
"P0-T7684",0,7684,2016-07-26,2016-07-25,-1
"P0-T7681",0,7681,2016-05-09,2016-05-13,4
"P0-T6350",0,6350,2016-06-27,2016-07-12,15
"P0-T6348",0,6348,2015-07-14,2015-07-15,1
"P0-T6349",0,6349,2015-06-29,2015-07-05,6
"P0-T6345",0,6345,2015-06-30,2015-07-04,4
"P0-T6346",0,6346,2015-10-04,2015-10-03,-1
"P0-T6347",0,6347,2015-07-10,2015-07-17,7
"P0-T7642",0,7642,2016-04-20,2016-04-24,4
"P0-T7660",0,7660,2016-03-21,2016-03-30,9
"P0-T7661",0,7661,2016-03-27,2016-04-24,28
"P0-T7662",0,7662,2016-04-02,2016-04-30,28
"P0-T7663",0,7663,2016-04-21,2016-05-02,11
"P0-T7657",0,7657,2016-04-14,2016-04-13,-1
"P0-T7658",0,7658,2016-03-27,2016-04-07,11
"P0-T6327",0,6327,2015-06-22,2015-06-28,6
"P0-T7659",0,7659,2016-04-02,2016-04-18,16
"P0-T5297",0,5297,2015-02-28,2015-03-04,4
"P0-T5273",0,5273,2015-02-27,2015-03-06,7
"P0-T5269",0,5269,2015-02-24,2015-03-18,22
"P0-T5283",0,5283,2015-02-28,2015-03-06,6
"P0-T117",0,117,2013-08-26,2013-11-07,73
"P0-T115",0,115,2013-05-14,2013-05-13,-1
"P0-T113",0,113,2013-08-14,2013-09-22,39
"P0-T114",0,114,2013-05-31,2013-06-13,13
"P0-T109",0,109,2013-06-24,2013-06-23,-1
"P0-T107",0,107,2013-05-18,2013-06-25,38
"P0-T100",0,100,2013-07-11,2013-07-10,-1
"P0-T101",0,101,2013-11-06,2013-11-05,-1
"P0-T7990",0,7990,2016-09-24,2016-09-28,4
"P0-T7991",0,7991,2016-09-22,2016-09-28,6
"P0-T7992",0,7992,2016-09-28,2016-10-01,3
"P0-T6661",0,6661,2015-08-30,2015-09-07,8
"P0-T5331",0,5331,2015-03-25,2015-03-29,4
"P0-T5330",0,5330,2015-05-24,2015-05-23,-1
"P0-T7987",0,7987,2016-09-24,2016-09-25,1
"P0-T6656",0,6656,2015-08-24,2015-08-25,1
"P0-T7988",0,7988,2016-09-10,2016-09-20,10
"P0-T6657",0,6657,2015-09-15,2015-09-18,3
"P0-T7989",0,7989,2016-09-14,2016-09-21,7
"P0-T5322",0,5322,2015-03-13,2015-03-12,-1
"P0-T5321",0,5321,2015-03-25,2015-03-26,1
"P0-T5328",0,5328,2015-03-19,2015-03-20,1
"P0-T5327",0,5327,2015-03-17,2015-03-22,5
"P0-T5326",0,5326,2015-03-14,2015-03-17,3
"P0-T7986",0,7986,2016-09-22,2016-09-23,1
"P0-T6655",0,6655,2015-08-24,2015-08-25,1
"P0-T5325",0,5325,2015-03-25,2015-04-05,11
"P0-T5329",0,5329,2015-03-23,2015-03-22,-1
"P0-T6670",0,6670,2015-08-24,2015-11-06,74
"P0-T5342",0,5342,2015-03-14,2015-03-23,9
"P0-T5341",0,5341,2015-03-10,2015-03-19,9
"P0-T5333",0,5333,2015-03-23,2015-03-24,1
"P0-T5332",0,5332,2015-03-25,2015-04-01,7
"P0-T7995",0,7995,2016-09-19,2016-09-20,1
"P0-T7996",0,7996,2016-10-15,2016-10-30,15
"P0-T5301",0,5301,2015-02-28,2015-03-10,10
"P0-T7967",0,7967,2016-09-22,2016-10-08,16
"P0-T6637",0,6637,2015-08-19,2015-08-18,-1
"P0-T5306",0,5306,2015-03-02,2015-03-10,8
"P0-T5307",0,5307,2015-03-09,2015-03-12,3
"P0-T6650",0,6650,2015-08-23,2015-08-24,1
"P0-T5320",0,5320,2015-03-10,2015-03-09,-1
"P0-T6645",0,6645,2015-08-22,2015-08-23,1
"P0-T6646",0,6646,2015-09-20,2015-09-27,7
"P0-T6647",0,6647,2015-08-23,2015-09-07,15
"P0-T6643",0,6643,2015-08-22,2015-08-23,1
"P0-T6644",0,6644,2015-08-20,2015-08-21,1
"P0-T6649",0,6649,2015-10-08,2015-10-09,1
"P0-T5375",0,5375,2015-03-20,2015-03-22,2
"P0-T4037",0,4037,2015-01-24,2015-01-23,-1
"P0-T4036",0,4036,2014-10-18,2014-10-21,3
"P0-T4035",0,4035,2015-01-13,2015-01-12,-1
"P0-T5365",0,5365,2015-03-21,2015-03-20,-1
"P0-T6697",0,6697,2015-08-26,2015-08-25,-1
"P0-T4039",0,4039,2014-10-18,2014-10-25,7
"P0-T4038",0,4038,2015-01-13,2015-01-12,-1
"P0-T5380",0,5380,2015-05-25,2015-05-24,-1
"P0-T5385",0,5385,2015-05-31,2015-05-30,-1
"P0-T4053",0,4053,2014-10-15,2014-10-16,1
"P0-T5379",0,5379,2015-03-19,2015-03-18,-1
"P0-T5377",0,5377,2015-03-16,2015-03-25,9
"P0-T6680",0,6680,2015-08-25,2015-08-26,1
"P0-T6678",0,6678,2015-08-27,2015-09-06,10
"P0-T6679",0,6679,2015-08-27,2015-08-26,-1
"P0-T5345",0,5345,2015-03-26,2015-04-12,17
"P0-T5344",0,5344,2015-03-22,2015-04-01,10
"P0-T5343",0,5343,2015-03-18,2015-03-27,9
"P0-T6677",0,6677,2015-08-29,2015-09-01,3
"P0-T4016",0,4016,2014-11-10,2014-11-14,4
"P0-T5357",0,5357,2015-03-17,2015-03-16,-1
"P0-T5356",0,5356,2015-03-11,2015-03-10,-1
"P0-T5359",0,5359,2015-03-16,2015-03-17,1
"P0-T5358",0,5358,2015-03-25,2015-04-15,21
"P0-T7902",0,7902,2016-09-02,2016-09-08,6
"P0-T7907",0,7907,2016-08-28,2016-08-30,2
"P0-T7908",0,7908,2016-08-26,2016-09-01,6
"P0-T7909",0,7909,2016-10-26,2016-10-25,-1
"P0-T7905",0,7905,2016-11-14,2016-11-13,-1
"P0-T7906",0,7906,2016-08-26,2016-08-25,-1
"P0-T7910",0,7910,2016-09-10,2016-09-16,6
"P0-T6613",0,6613,2015-08-14,2015-08-13,-1
"P0-T6611",0,6611,2015-09-07,2015-09-08,1
"P0-T7948",0,7948,2016-09-20,2016-09-19,-1
"P0-T7929",0,7929,2016-09-14,2016-09-16,2
"P0-T6604",0,6604,2015-08-21,2015-08-30,9
"P0-T207",0,207,2013-01-31,2013-01-30,-1
"P0-T208",0,208,2013-03-13,2013-03-12,-1
"P0-T205",0,205,2013-09-13,2013-09-12,-1
"P0-T206",0,206,2013-08-03,2013-08-11,8
"P0-T203",0,203,2012-12-26,2012-12-25,-1
"P0-T204",0,204,2013-03-28,2013-03-27,-1
"P0-T201",0,201,2013-06-13,2013-06-12,-1
"P0-T202",0,202,2012-12-20,2012-12-19,-1
"P0-T200",0,200,2013-06-17,2013-06-16,-1
"P0-T6499",0,6499,2015-08-01,2015-08-02,1
"P0-T6485",0,6485,2015-08-02,2015-08-03,1
"P0-T5158",0,5158,2015-02-16,2015-02-21,5
"P0-T5156",0,5156,2015-02-16,2015-02-22,6
"P0-T6488",0,6488,2015-08-06,2015-08-08,2
"P0-T247",0,247,2013-06-17,2013-06-16,-1
"P0-T248",0,248,2013-09-24,2013-09-23,-1
"P0-T245",0,245,2013-10-23,2013-10-25,2
"P0-T246",0,246,2014-02-26,2014-02-25,-1
"P0-T243",0,243,2014-05-27,2014-10-19,145
"P0-T244",0,244,2015-01-30,2016-02-27,393
"P0-T240",0,240,2013-06-24,2013-09-12,80
"P0-T238",0,238,2013-06-17,2013-06-16,-1
"P0-T239",0,239,2013-06-19,2013-07-02,13
"P0-T232",0,232,2013-12-27,2014-02-04,39
"P0-T231",0,231,2014-01-03,2014-02-17,45
"P0-T220",0,220,2013-11-19,2013-11-18,-1
"P0-T219",0,219,2015-08-31,2015-08-30,-1
"P0-T215",0,215,2013-06-03,2013-06-02,-1
"P0-T167",0,167,2013-06-28,2013-08-29,62
"P0-T162",0,162,2013-05-29,2013-06-29,31
"P0-T163",0,163,2013-05-19,2013-05-18,-1
"P0-T160",0,160,2013-05-19,2013-05-18,-1
"P0-T161",0,161,2013-05-25,2013-05-24,-1
"P0-T7880",0,7880,2016-08-06,2016-08-12,6
"P0-T159",0,159,2013-05-17,2013-05-16,-1
"P0-T157",0,157,2013-06-20,2013-06-19,-1
"P0-T158",0,158,2013-06-12,2013-08-03,52
"P0-T7877",0,7877,2016-08-04,2016-08-03,-1
"P0-T155",0,155,2013-05-12,2013-05-11,-1
"P0-T7878",0,7878,2016-08-24,2016-08-25,1
"P0-T156",0,156,2013-05-16,2013-05-15,-1
"P0-T7879",0,7879,2016-08-25,2016-08-26,1
"P0-T153",0,153,2013-06-08,2013-06-15,7
"P0-T151",0,151,2013-06-06,2013-06-13,7
"P0-T152",0,152,2013-06-12,2013-06-20,8
"P0-T7876",0,7876,2016-08-02,2016-08-05,3
"P0-T150",0,150,2013-06-04,2013-07-11,37
"P0-T149",0,149,2013-06-08,2013-06-09,1
"P0-T7844",0,7844,2016-10-13,2016-10-12,-1
"P0-T6516",0,6516,2016-12-25,2016-12-29,4
"P0-T5250",0,5250,2015-04-09,2015-04-13,4
"P0-T5252",0,5252,2015-02-24,2015-03-02,6
"P0-T5251",0,5251,2015-02-19,2015-02-18,-1
"P0-T5248",0,5248,2015-03-03,2015-03-04,1
"P0-T6593",0,6593,2015-08-16,2015-08-20,4
"P0-T5261",0,5261,2015-04-14,2015-04-13,-1
"P0-T6594",0,6594,2015-08-24,2015-08-23,-1
"P0-T5260",0,5260,2015-05-14,2015-05-13,-1
"P0-T6595",0,6595,2015-09-01,2015-09-04,3
"P0-T6596",0,6596,2015-09-09,2015-09-08,-1
"P0-T199",0,199,2013-08-20,2013-08-19,-1
"P0-T197",0,197,2013-02-21,2013-02-20,-1
"P0-T198",0,198,2013-03-13,2013-03-12,-1
"P0-T195",0,195,2013-09-01,2013-09-02,1
"P0-T6587",0,6587,2015-08-15,2015-08-16,1
"P0-T196",0,196,2013-01-01,2012-12-31,-1
"P0-T6588",0,6588,2015-08-13,2015-08-22,9
"P0-T193",0,193,2013-08-23,2013-08-22,-1
"P0-T194",0,194,2013-08-23,2013-08-22,-1
"P0-T191",0,191,2013-04-07,2013-04-06,-1
"P0-T192",0,192,2013-07-04,2013-07-18,14
"P0-T190",0,190,2012-12-26,2012-12-25,-1
"P0-T7890",0,7890,2016-11-09,2016-11-11,2
"P0-T188",0,188,2013-12-27,2013-12-26,-1
"P0-T189",0,189,2012-11-03,2012-11-02,-1
"P0-T186",0,186,2013-01-22,2013-01-21,-1
"P0-T187",0,187,2013-08-20,2013-08-19,-1
"P0-T184",0,184,2013-08-20,2013-08-19,-1
"P0-T185",0,185,2013-01-01,2012-12-31,-1
"P0-T182",0,182,2013-02-16,2013-02-15,-1
"P0-T183",0,183,2013-06-21,2013-06-20,-1
"P0-T180",0,180,2013-06-17,2013-07-09,22
"P0-T181",0,181,2013-06-17,2013-07-02,15
"P0-T6573",0,6573,2015-08-12,2015-08-21,9
"P0-T5243",0,5243,2015-03-01,2015-03-09,8
"P0-T179",0,179,2013-04-10,2013-04-09,-1
"P0-T5240",0,5240,2015-02-17,2015-08-31,195
"P0-T177",0,177,2013-01-24,2013-01-23,-1
"P0-T178",0,178,2013-06-17,2013-08-11,55
"P0-T175",0,175,2013-06-17,2013-07-28,41
"P0-T176",0,176,2013-01-22,2013-01-21,-1
"P0-T7895",0,7895,2016-08-30,2016-09-01,2
"P0-T173",0,173,2013-04-10,2013-04-09,-1
"P0-T7896",0,7896,2016-08-27,2016-08-31,4
"P0-T174",0,174,2013-04-14,2013-04-13,-1
"P0-T7897",0,7897,2016-08-31,2016-09-03,3
"P0-T171",0,171,2013-06-15,2013-07-28,43
"P0-T7898",0,7898,2016-08-16,2016-08-26,10
"P0-T172",0,172,2013-06-17,2013-07-10,23
"P0-T170",0,170,2013-06-15,2013-07-29,44
"P0-T6502",0,6502,2015-08-01,2015-08-08,7
"P0-T6504",0,6504,2015-08-03,2015-08-13,10
"P0-T6505",0,6505,2015-08-07,2015-08-14,7
"P0-T7800",0,7800,2016-06-30,2016-07-07,7
"P0-T7803",0,7803,2016-08-03,2016-08-06,3
"P0-T7804",0,7804,2016-07-17,2016-07-16,-1
"P0-T723",0,723,2013-11-02,2013-11-01,-1
"P0-T719",0,719,2013-10-27,2013-10-26,-1
"P0-T768",0,768,2013-11-04,2013-11-03,-1
"P0-T769",0,769,2013-11-02,2013-11-29,27
"P0-T766",0,766,2013-11-08,2014-01-03,56
"P0-T8",0,8,2013-06-09,2013-06-08,-1
"P0-T762",0,762,2013-11-05,2013-11-13,8
"P0-T763",0,763,2014-01-01,2013-12-31,-1
"P0-T1",0,1,2013-10-17,2013-10-16,-1
"P0-T761",0,761,2013-11-19,2013-11-23,4
"P0-T756",0,756,2014-03-08,2014-03-07,-1
"P0-T753",0,753,2014-04-13,2014-04-12,-1
"P0-T752",0,752,2014-04-13,2014-04-12,-1
"P0-T745",0,745,2013-10-29,2013-11-06,8
"P0-T742",0,742,2013-11-04,2013-11-07,3
"P0-T734",0,734,2013-11-06,2013-11-07,1
"P0-T732",0,732,2013-11-02,2013-11-01,-1
"P0-T797",0,797,2013-11-19,2013-11-18,-1
"P0-T793",0,793,2013-11-24,2013-11-23,-1
"P0-T794",0,794,2013-11-14,2013-11-13,-1
"P0-T791",0,791,2013-11-08,2013-11-12,4
"P0-T792",0,792,2013-11-24,2013-11-25,1
"P0-T788",0,788,2013-11-05,2013-11-17,12
"P0-T789",0,789,2013-11-11,2013-11-10,-1
"P0-T786",0,786,2013-11-04,2013-11-18,14
"P0-T783",0,783,2013-12-08,2014-10-30,326
"P0-T773",0,773,2013-11-07,2013-11-13,6
"P0-T774",0,774,2013-11-07,2013-11-09,2
"P0-T771",0,771,2013-11-01,2013-11-03,2
"P0-T772",0,772,2013-11-07,2013-11-09,2
"P0-T770",0,770,2013-11-15,2013-12-11,26
"P0-T4242",0,4242,2014-11-04,2014-11-09,5
"P0-T4241",0,4241,2014-11-01,2014-11-02,1
"P0-T4235",0,4235,2014-10-30,2014-10-29,-1
"P0-T4234",0,4234,2014-11-01,2014-11-03,2
"P0-T4233",0,4233,2014-10-30,2014-10-29,-1
"P0-T4245",0,4245,2014-11-21,2014-11-22,1
"P0-T4244",0,4244,2014-11-27,2014-11-29,2
"P0-T4243",0,4243,2014-11-25,2014-11-27,2
"P0-T4220",0,4220,2014-11-01,2014-11-02,1
"P0-T6876",0,6876,2015-10-16,2015-11-01,16
"P0-T5544",0,5544,2015-04-05,2015-04-08,3
"P0-T6873",0,6873,2015-10-12,2015-10-21,9
"P0-T4216",0,4216,2015-02-15,2015-02-14,-1
"P0-T6874",0,6874,2015-10-12,2015-10-23,11
"P0-T6875",0,6875,2015-10-16,2015-10-26,10
"P0-T4219",0,4219,2014-11-01,2014-11-02,1
"P0-T4218",0,4218,2014-11-26,2014-12-02,6
"P0-T4223",0,4223,2014-12-18,2014-12-19,1
"P0-T4228",0,4228,2014-10-31,2014-11-01,1
"P0-T4227",0,4227,2014-10-31,2014-11-01,1
"P0-T4279",0,4279,2014-11-04,2014-11-03,-1
